Car_ID,Model,Production_Date,Color,Price
1851,Model X,2021-10-24,WHITE,120085.4
1852,Model S,2023-02-13,WHITE,130758.3
1853,Model Y,2022-04-18,RED,55524.84
1854,Model X,2023-05-01,BLACK,102524.15
1855,Model S,2022-11-04,GREY,83192.94
1856,Model X,2021-12-23,BLACK,107679.09
1857,Model 3,2022-01-08,BLACK,49480.77
1858,Model X,2021-10-01,GREY,129682.51
1859,Model 3,2022-08-04,WHITE,56472.62
1860,Model X,2022-11-17,SILVER,113642.08
1861,Model S,2022-11-12,GREY,112023.79
1862,Model X,2023-04-26,SILVER,108798.92
1863,Model Y,2022-12-15,RED,60796.43
1864,Model 3,2021-10-19,SILVER,45981.53
1865,Model S,2023-04-14,GREY,97931.8
1866,Model Y,2022-11-05,SILVER,54179.48
1867,Model X,2021-09-07,WHITE,146358.94
1868,Model X,2021-12-03,GREY,121465.36
1869,Model 3,2022-06-26,RED,49625.96
1870,Model X,2021-12-09,RED,111120.27
1871,Model S,2022-10-09,BLACK,103623.37
1872,Model X,2022-08-23,RED,121026.46
1873,Model S,2022-01-28,WHITE,111167.12
1874,Model X,2021-10-16,SILVER,146713.88
1875,Model S,2021-10-20,WHITE,94162.97
1876,Model S,2021-10-10,BLACK,115717.07
1877,Model 3,2022-04-13,BLACK,55989.05
1878,Model 3,2022-08-05,BLACK,48588.0
1879,Model S,2022-11-14,RED,126695.67
1880,Model Y,2023-06-26,BLACK,58963.9
1881,Model X,2022-09-16,RED,91770.29
1882,Model Y,2023-01-29,RED,54807.15
1883,Model 3,2023-05-19,RED,49936.49
1884,Model X,2021-11-29,WHITE,149383.66
1885,Model 3,2022-04-18,BLACK,45641.81
1886,Model X,2022-01-15,WHITE,145851.28
1887,Model S,2021-09-08,GREY,111094.41
1888,Model S,2022-11-25,BLACK,134508.72
1889,Model 3,2022-01-03,RED,51314.31
1890,Model 3,2023-07-08,WHITE,54293.15
1891,Model X,2023-05-16,GREY,145555.69
1892,Model 3,2022-11-26,RED,44997.15
1893,Model 3,2022-07-11,BLACK,45762.64
1894,Model 3,2023-03-11,GREY,51407.04
1895,Model Y,2022-07-07,WHITE,54434.5
1896,Model X,2021-08-13,WHITE,111032.53
1897,Model X,2022-08-04,RED,125511.82
1898,Model X,2023-01-24,GREY,120743.01
1899,Model 3,2021-12-09,SILVER,41696.94
1900,Model 3,2023-03-13,WHITE,42773.98
1901,Model Y,2023-07-01,BLACK,52925.69
1902,Model Y,2022-10-25,RED,60147.08
1903,Model S,2023-06-08,GREY,93736.82
1904,Model S,2022-02-14,WHITE,83348.2
1905,Model S,2023-01-22,SILVER,80758.41
1906,Model S,2022-04-14,WHITE,106852.92
1907,Model Y,2023-05-14,GREY,57300.44
1908,Model Y,2021-11-26,WHITE,57246.22
1909,Model 3,2023-04-19,GREY,52131.27
1910,Model Y,2022-01-26,RED,57936.31
1911,Model Y,2021-08-22,RED,54777.67
1912,Model 3,2022-09-28,WHITE,42361.86
1913,Model Y,2022-03-17,SILVER,50820.91
1914,Model X,2022-12-12,SILVER,129968.67
1915,Model X,2021-07-12,WHITE,100226.69
1916,Model Y,2023-01-12,BLACK,50586.25
1917,Model S,2021-10-12,SILVER,108296.63
1918,Model S,2023-04-12,RED,105497.15
1919,Model S,2022-11-06,GREY,89144.7
1920,Model S,2022-07-05,WHITE,126708.44
1921,Model X,2022-07-18,RED,114381.73
1922,Model 3,2023-04-17,SILVER,44243.59
1923,Model S,2023-06-12,GREY,93815.49
1924,Model X,2022-11-27,BLACK,137872.99
1925,Model S,2022-05-19,WHITE,138234.33
1926,Model 3,2023-03-10,GREY,44949.99
1927,Model 3,2022-08-24,SILVER,41524.27
1928,Model Y,2021-09-10,GREY,57731.45
1929,Model Y,2023-04-26,SILVER,52322.07
1930,Model Y,2021-12-14,BLACK,58039.03
1931,Model X,2023-04-13,BLACK,95139.96
1932,Model S,2023-01-31,RED,105003.72
1933,Model S,2023-02-22,RED,81736.51
1934,Model X,2023-04-25,BLACK,124140.77
1935,Model S,2022-01-10,BLACK,109888.74
1936,Model Y,2021-10-24,SILVER,57525.9
1937,Model 3,2021-12-09,RED,41665.88
1938,Model 3,2023-01-20,GREY,40550.83
1939,Model 3,2021-09-04,RED,46934.41
1940,Model Y,2021-07-31,SILVER,53574.81
1941,Model S,2021-12-29,GREY,109414.65
1942,Model Y,2021-12-20,WHITE,58215.41
1943,Model 3,2022-10-08,WHITE,56669.56
1944,Model X,2023-05-31,RED,103681.06
1945,Model S,2021-08-05,WHITE,93747.4
1946,Model 3,2022-09-12,WHITE,56090.72
1947,Model Y,2022-04-30,WHITE,57432.69
1948,Model 3,2023-04-12,SILVER,49151.09
1949,Model S,2022-02-25,RED,132333.78
1950,Model S,2023-01-22,GREY,102520.6
1951,Model S,2022-12-26,BLACK,105191.71
1952,Model S,2022-08-14,RED,131773.85
1953,Model Y,2021-11-25,BLACK,52925.75
1954,Model X,2023-07-05,WHITE,149372.37
1955,Model 3,2022-06-24,WHITE,55751.13
1956,Model S,2023-05-21,RED,135227.72
1957,Model 3,2022-03-03,WHITE,50877.15
1958,Model Y,2021-12-15,WHITE,55552.06
1959,Model X,2022-09-13,BLACK,103587.28
1960,Model 3,2022-11-17,WHITE,48860.31
1961,Model Y,2021-08-31,WHITE,54540.43
1962,Model Y,2022-03-07,BLACK,55331.81
1963,Model 3,2023-04-17,GREY,56289.8
1964,Model X,2022-06-18,GREY,103557.66
1965,Model S,2021-09-29,RED,117082.0
1966,Model X,2022-12-13,RED,100381.41
1967,Model X,2023-02-20,BLACK,128589.49
1968,Model S,2021-10-09,BLACK,139132.94
1969,Model 3,2023-02-28,WHITE,56957.35
1970,Model X,2022-12-04,WHITE,129605.88
1971,Model Y,2021-10-15,RED,59149.28
1972,Model Y,2021-10-29,GREY,57265.13
1973,Model X,2022-07-16,GREY,129024.98
1974,Model X,2022-04-07,RED,118825.88
1975,Model X,2022-09-03,WHITE,90142.28
1976,Model Y,2022-12-07,SILVER,55220.44
1977,Model Y,2022-05-21,WHITE,60114.05
1978,Model 3,2023-03-17,WHITE,48989.39
1979,Model X,2022-01-01,SILVER,149243.61
1980,Model Y,2021-09-04,BLACK,60571.23
1981,Model 3,2022-02-14,RED,47411.86
1982,Model S,2021-09-23,WHITE,114960.16
1983,Model X,2021-11-20,BLACK,146540.46
1984,Model Y,2022-06-06,WHITE,55360.81
1985,Model Y,2022-12-31,BLACK,58597.62
1986,Model S,2022-06-28,GREY,97212.63
1987,Model S,2023-01-15,GREY,93308.3
1988,Model 3,2022-03-05,BLACK,51773.97
1989,Model S,2021-08-29,BLACK,101539.24
1990,Model X,2022-04-07,GREY,111231.8
1991,Model X,2023-05-02,WHITE,91102.26
1992,Model S,2022-02-15,RED,88800.57
1993,Model Y,2022-04-09,BLACK,54690.69
1994,Model S,2022-02-17,RED,122945.04
1995,Model Y,2022-05-11,SILVER,56868.16
1996,Model 3,2023-03-26,RED,41492.99
1997,Model 3,2022-07-16,GREY,55571.04
1998,Model 3,2021-10-15,GREY,50276.89
1999,Model 3,2022-08-27,SILVER,40508.98
2000,Model X,2023-06-18,GREY,109880.15
2001,Model X,2023-01-19,RED,134322.79
2002,Model 3,2021-12-24,SILVER,44247.91
2003,Model S,2023-06-14,BLACK,90042.62
2004,Model 3,2023-04-15,BLACK,43799.52
2005,Model 3,2023-06-16,RED,44886.22
2006,Model S,2021-10-03,RED,131039.58
2007,Model Y,2022-07-19,SILVER,57293.19
2008,Model S,2022-07-20,SILVER,138507.96
2009,Model X,2022-02-13,WHITE,112116.91
2010,Model Y,2022-07-05,GREY,51462.33
2011,Model S,2023-04-21,RED,92235.36
2012,Model S,2021-11-26,WHITE,84174.31
2013,Model Y,2022-01-16,WHITE,58021.92
2014,Model 3,2022-11-24,SILVER,46550.58
2015,Model S,2023-06-03,RED,113001.43
2016,Model Y,2022-02-26,BLACK,53034.72
2017,Model S,2021-08-01,RED,134158.68
2018,Model S,2023-02-14,RED,136959.43
2019,Model X,2023-01-26,BLACK,117584.92
2020,Model 3,2023-05-09,BLACK,43650.59
2021,Model X,2021-11-06,GREY,110987.01
2022,Model X,2021-10-09,RED,130218.06
2023,Model S,2021-08-01,BLACK,86348.94
2024,Model 3,2021-07-10,BLACK,52652.66
2025,Model X,2022-10-22,GREY,113868.01
2026,Model 3,2022-01-24,SILVER,44087.98
2027,Model Y,2023-03-13,GREY,58175.57
2028,Model X,2021-07-10,SILVER,111325.95
2029,Model 3,2022-10-11,RED,43659.22
2030,Model Y,2023-05-04,RED,60949.09
2031,Model X,2022-04-11,RED,96666.45
2032,Model Y,2021-12-16,GREY,56808.32
2033,Model S,2023-01-07,RED,104872.0
2034,Model Y,2021-09-21,GREY,57554.58
2035,Model Y,2023-01-26,SILVER,51591.77
2036,Model Y,2022-08-03,BLACK,59739.2
2037,Model S,2023-02-15,GREY,89305.96
2038,Model S,2022-11-05,GREY,118527.53
2039,Model X,2023-01-03,RED,121897.84
2040,Model X,2022-01-23,SILVER,149872.87
2041,Model S,2022-05-30,BLACK,129511.64
2042,Model Y,2023-04-16,WHITE,52765.4
2043,Model X,2022-09-17,RED,126011.57
2044,Model S,2021-11-03,GREY,105997.44
2045,Model 3,2022-01-06,WHITE,47802.47
2046,Model S,2022-12-08,RED,93425.62
2047,Model 3,2023-05-17,BLACK,56565.18
2048,Model 3,2022-04-30,SILVER,43543.05
2049,Model X,2022-12-27,WHITE,100080.42
2050,Model Y,2022-08-02,GREY,54614.0
2051,Model Y,2022-02-11,BLACK,58942.06
2052,Model 3,2021-11-21,BLACK,50306.41
2053,Model 3,2022-04-14,RED,42448.91
2054,Model S,2022-07-10,SILVER,122049.73
2055,Model Y,2021-08-14,WHITE,59780.41
2056,Model 3,2021-08-09,SILVER,46789.64
2057,Model Y,2021-10-29,SILVER,58973.18
2058,Model Y,2022-10-20,WHITE,52024.37
2059,Model X,2023-06-23,SILVER,91678.08
2060,Model Y,2022-06-17,RED,58331.72
2061,Model Y,2022-09-08,GREY,50066.94
2062,Model 3,2023-02-17,GREY,50913.29
2063,Model 3,2022-11-01,SILVER,55373.67
2064,Model S,2022-09-03,WHITE,109329.03
2065,Model S,2021-09-09,SILVER,132732.07
2066,Model Y,2022-02-28,GREY,56922.4
2067,Model 3,2022-02-05,RED,54678.9
2068,Model 3,2021-11-01,GREY,53044.72
2069,Model S,2023-04-10,WHITE,137367.19
2070,Model S,2022-06-05,BLACK,102972.98
2071,Model 3,2022-12-13,GREY,42489.06
2072,Model S,2023-06-07,GREY,87497.24
2073,Model X,2021-11-22,RED,101829.8
2074,Model S,2022-10-24,GREY,135881.96
2075,Model S,2021-12-10,GREY,130296.71
2076,Model X,2021-12-06,SILVER,121235.65
2077,Model 3,2022-06-08,WHITE,47277.32
2078,Model 3,2021-12-27,RED,53103.55
2079,Model 3,2022-09-01,SILVER,53423.62
2080,Model X,2022-03-30,SILVER,134929.04
2081,Model 3,2022-03-21,SILVER,43682.17
2082,Model S,2021-07-22,WHITE,86678.85
2083,Model S,2021-09-27,SILVER,120330.19
2084,Model S,2022-08-08,GREY,99763.76
2085,Model 3,2023-01-07,WHITE,43547.26
2086,Model S,2023-05-04,SILVER,105256.68
2087,Model X,2021-07-17,WHITE,142391.09
2088,Model Y,2023-05-02,WHITE,55143.11
2089,Model S,2023-04-28,WHITE,131022.96
2090,Model X,2022-01-21,WHITE,92025.48
2091,Model 3,2022-10-28,BLACK,55351.54
2092,Model X,2022-05-04,WHITE,96301.44
2093,Model Y,2022-03-14,BLACK,60806.44
2094,Model X,2022-12-29,SILVER,127142.98
2095,Model 3,2021-09-05,BLACK,46478.59
2096,Model X,2021-09-25,WHITE,109465.8
2097,Model X,2022-07-25,WHITE,118319.97
2098,Model S,2022-03-15,RED,136413.74
2099,Model Y,2021-12-30,WHITE,57651.03
2100,Model X,2021-12-13,BLACK,113714.15
2101,Model Y,2022-06-27,BLACK,54453.22
2102,Model X,2021-09-03,BLACK,131682.17
2103,Model 3,2022-08-01,WHITE,51244.08
2104,Model X,2022-04-13,RED,110301.74
2105,Model 3,2022-11-15,GREY,54574.58
2106,Model X,2022-09-17,BLACK,125869.33
2107,Model 3,2021-07-24,RED,49529.99
2108,Model S,2023-01-15,RED,117827.17
2109,Model 3,2023-03-28,WHITE,42497.73
2110,Model X,2021-11-26,WHITE,131757.72
2111,Model X,2023-05-23,WHITE,103461.3
2112,Model Y,2023-06-09,RED,55743.49
2113,Model 3,2023-06-25,GREY,55298.63
2114,Model Y,2022-04-03,BLACK,59320.77
2115,Model Y,2022-11-20,BLACK,51966.04
2116,Model S,2021-12-29,RED,138989.38
2117,Model Y,2022-06-18,SILVER,59101.51
2118,Model 3,2022-02-28,SILVER,46350.04
2119,Model X,2023-06-20,WHITE,95142.87
2120,Model X,2022-11-20,GREY,102806.45
2121,Model S,2023-04-13,RED,104865.19
2122,Model 3,2023-01-16,RED,53922.74
2123,Model S,2022-10-04,GREY,96832.55
2124,Model Y,2023-06-13,WHITE,59585.93
2125,Model X,2022-11-11,SILVER,100171.34
2126,Model X,2022-05-24,BLACK,125658.28
2127,Model S,2021-11-16,GREY,81512.97
2128,Model 3,2022-07-17,RED,41467.21
2129,Model S,2022-07-30,RED,81549.24
2130,Model 3,2023-07-09,SILVER,46579.97
2131,Model 3,2022-09-05,GREY,42728.58
2132,Model S,2021-11-07,SILVER,97030.22
2133,Model S,2021-07-14,SILVER,104695.94
2134,Model Y,2022-07-29,WHITE,55435.58
2135,Model S,2022-07-23,GREY,108570.8
2136,Model Y,2022-06-08,RED,54152.82
2137,Model 3,2023-06-21,SILVER,41679.88
2138,Model Y,2022-02-05,SILVER,53791.28
2139,Model S,2022-12-13,GREY,131804.23
2140,Model Y,2021-10-01,SILVER,50249.63
2141,Model 3,2021-07-19,GREY,49272.88
2142,Model 3,2021-09-30,GREY,46072.38
2143,Model S,2021-12-30,GREY,94022.81
2144,Model S,2021-10-03,BLACK,83486.19
2145,Model S,2021-12-26,SILVER,105007.86
2146,Model 3,2022-04-29,RED,41390.84
2147,Model S,2022-07-30,GREY,103795.05
2148,Model X,2022-12-27,GREY,142434.38
2149,Model Y,2023-05-02,RED,52148.14
2150,Model X,2022-10-31,WHITE,136483.04
2151,Model X,2021-07-29,SILVER,131665.07
2152,Model Y,2022-06-19,SILVER,53670.83
2153,Model S,2021-07-16,BLACK,125315.35
2154,Model X,2023-06-21,BLACK,119647.45
2155,Model X,2021-09-27,WHITE,137278.16
2156,Model X,2022-08-04,RED,114094.78
2157,Model X,2021-09-03,BLACK,121831.38
2158,Model X,2022-11-26,WHITE,90064.45
2159,Model Y,2022-08-17,RED,51218.36
2160,Model S,2021-11-23,SILVER,129547.94
2161,Model Y,2022-06-04,WHITE,54725.12
2162,Model S,2022-11-23,BLACK,131260.45
2163,Model S,2022-09-07,RED,95323.8
2164,Model S,2022-02-01,WHITE,135421.4
2165,Model S,2022-07-14,RED,113638.71
2166,Model S,2022-12-24,BLACK,138676.65
2167,Model 3,2023-03-29,WHITE,40435.6
2168,Model Y,2022-06-07,WHITE,51085.28
2169,Model X,2022-12-08,BLACK,108711.77
2170,Model S,2022-03-02,BLACK,114511.13
2171,Model 3,2023-06-19,RED,41858.36
2172,Model X,2021-08-25,BLACK,90692.16
2173,Model Y,2022-05-15,GREY,59756.12
2174,Model S,2023-06-29,RED,119948.05
2175,Model Y,2022-05-10,RED,55244.52
2176,Model 3,2022-08-20,GREY,56341.6
2177,Model 3,2022-12-24,RED,48404.47
2178,Model S,2022-09-23,WHITE,134537.89
2179,Model X,2022-02-25,SILVER,131628.21
2180,Model 3,2022-11-12,WHITE,50375.54
2181,Model 3,2021-09-28,GREY,48680.07
2182,Model X,2023-03-29,RED,138629.62
2183,Model S,2023-06-29,RED,82056.8
2184,Model S,2023-03-10,SILVER,121432.98
2185,Model Y,2022-04-20,SILVER,58058.75
2186,Model S,2022-08-26,SILVER,99998.19
2187,Model S,2023-02-12,BLACK,111188.76
2188,Model X,2022-01-07,RED,117816.4
2189,Model S,2022-06-28,RED,103773.63
2190,Model S,2022-09-09,RED,130834.15
2191,Model 3,2021-11-27,SILVER,45971.48
2192,Model Y,2022-09-17,RED,58607.44
2193,Model X,2023-03-19,WHITE,93509.03
2194,Model X,2021-09-07,RED,111363.53
2195,Model X,2023-02-20,BLACK,142345.16
2196,Model 3,2022-03-06,RED,45527.49
2197,Model 3,2021-09-24,WHITE,49981.35
2198,Model S,2022-06-03,WHITE,135822.66
2199,Model X,2022-10-23,GREY,111117.63
2200,Model X,2021-12-13,SILVER,117348.47
2201,Model S,2022-01-22,RED,121231.04
2202,Model X,2023-05-23,RED,103251.62
2203,Model 3,2022-08-26,GREY,52365.81
2204,Model S,2021-12-02,GREY,113019.12
2205,Model S,2021-11-30,SILVER,108305.08
2206,Model 3,2023-02-01,WHITE,44582.72
2207,Model 3,2022-04-21,WHITE,48786.22
2208,Model X,2022-12-30,WHITE,91937.67
2209,Model 3,2022-08-05,RED,44561.14
2210,Model 3,2022-12-06,GREY,51118.32
2211,Model S,2022-06-17,SILVER,120841.28
2212,Model Y,2023-06-23,SILVER,59531.6
2213,Model X,2021-07-18,WHITE,123984.16
2214,Model 3,2023-01-08,BLACK,54536.07
2215,Model Y,2021-10-04,GREY,50493.19
2216,Model 3,2022-03-12,RED,45363.58
2217,Model S,2022-05-30,SILVER,138733.17
2218,Model 3,2021-10-11,BLACK,50909.69
2219,Model 3,2022-11-19,WHITE,40169.98
2220,Model X,2023-05-10,SILVER,145056.01
2221,Model 3,2021-07-17,WHITE,56730.49
2222,Model S,2021-12-29,GREY,111382.76
2223,Model Y,2021-10-12,RED,60689.68
2224,Model X,2021-12-31,WHITE,118144.66
2225,Model Y,2021-09-22,GREY,53538.56
2226,Model X,2021-11-03,RED,100910.44
2227,Model S,2022-11-30,BLACK,137773.17
2228,Model 3,2021-09-28,WHITE,46901.73
2229,Model X,2022-08-26,GREY,143293.04
2230,Model S,2022-11-16,RED,82924.52
2231,Model S,2022-01-01,BLACK,112182.7
2232,Model X,2021-10-24,RED,121317.04
2233,Model Y,2021-11-04,SILVER,58233.02
2234,Model 3,2022-08-07,BLACK,40226.53
2235,Model S,2021-09-17,GREY,95511.5
2236,Model X,2023-01-15,BLACK,107221.05
2237,Model Y,2022-10-31,GREY,58865.29
2238,Model 3,2023-06-18,BLACK,50617.51
2239,Model Y,2022-02-09,BLACK,58599.46
2240,Model X,2022-06-22,GREY,94251.67
2241,Model Y,2021-09-12,WHITE,58796.21
2242,Model Y,2022-09-22,WHITE,55773.14
2243,Model Y,2022-09-27,GREY,58204.54
2244,Model Y,2021-11-21,GREY,60427.2
2245,Model Y,2023-01-11,RED,56846.1
2246,Model 3,2021-12-16,RED,54522.39
2247,Model X,2022-12-12,BLACK,120958.08
2248,Model S,2022-06-22,BLACK,134832.63
2249,Model X,2022-09-11,RED,136481.31
2250,Model Y,2023-02-14,SILVER,51123.56
2251,Model 3,2021-11-17,SILVER,43980.15
2252,Model 3,2023-01-23,SILVER,48963.24
2253,Model Y,2021-11-17,WHITE,54069.16
2254,Model X,2021-11-16,SILVER,135677.88
2255,Model Y,2023-06-27,BLACK,53397.56
2256,Model X,2023-02-02,WHITE,142396.96
2257,Model Y,2022-05-30,BLACK,58329.22
2258,Model Y,2022-09-28,RED,59139.34
2259,Model Y,2022-03-29,WHITE,57056.13
2260,Model Y,2023-04-15,RED,58414.74
2261,Model X,2022-02-02,SILVER,98301.24
2262,Model S,2022-04-04,GREY,134718.15
2263,Model X,2022-06-29,SILVER,109531.33
2264,Model Y,2022-02-23,BLACK,58746.31
2265,Model X,2021-07-18,BLACK,137730.99
2266,Model Y,2022-03-16,GREY,55132.78
2267,Model S,2021-10-19,WHITE,135264.2
2268,Model X,2022-03-04,GREY,115815.34
2269,Model Y,2021-11-20,GREY,60270.58
2270,Model X,2022-09-14,WHITE,114627.13
2271,Model S,2022-04-30,GREY,110516.42
2272,Model X,2022-02-16,RED,102263.58
2273,Model X,2023-01-11,BLACK,103016.47
2274,Model Y,2022-12-21,GREY,57815.8
2275,Model X,2022-02-05,SILVER,109271.56
2276,Model Y,2023-04-24,RED,54792.09
2277,Model X,2023-02-08,RED,96791.61
2278,Model S,2021-11-19,RED,101370.17
2279,Model Y,2022-10-23,GREY,60390.17
2280,Model X,2022-08-27,BLACK,95667.06
2281,Model 3,2021-07-21,SILVER,53916.01
2282,Model S,2021-10-31,BLACK,134118.35
2283,Model 3,2022-07-20,BLACK,52333.15
2284,Model 3,2022-09-29,BLACK,52287.86
2285,Model X,2022-11-23,RED,103948.49
2286,Model S,2023-01-11,GREY,99329.56
2287,Model 3,2021-12-07,GREY,53714.17
2288,Model S,2022-01-22,WHITE,103699.83
2289,Model 3,2022-01-30,SILVER,51730.78
2290,Model S,2022-09-13,RED,135172.34
2291,Model S,2022-03-08,GREY,124326.24
2292,Model S,2023-02-13,RED,92092.22
2293,Model S,2023-06-22,BLACK,100914.54
2294,Model Y,2022-03-20,SILVER,53505.78
2295,Model S,2022-04-19,SILVER,97253.3
2296,Model Y,2023-03-13,RED,51778.33
2297,Model 3,2021-09-10,BLACK,51256.27
2298,Model S,2021-07-26,SILVER,113198.37
2299,Model 3,2021-12-24,RED,45561.32
2300,Model Y,2021-07-10,SILVER,54363.75
2301,Model 3,2022-12-09,RED,46673.49
2302,Model 3,2023-06-20,BLACK,54688.01
2303,Model Y,2022-02-12,GREY,57724.51
2304,Model Y,2022-11-14,GREY,58534.78
2305,Model 3,2022-02-09,BLACK,48646.02
2306,Model Y,2021-09-20,WHITE,60402.75
2307,Model S,2023-01-25,RED,130836.62
2308,Model Y,2021-09-10,GREY,60081.67
2309,Model S,2022-05-27,WHITE,118723.38
2310,Model Y,2021-09-25,SILVER,52793.31
2311,Model 3,2022-05-06,SILVER,44412.63
2312,Model X,2022-01-02,RED,142195.71
2313,Model Y,2022-03-21,GREY,52849.26
2314,Model 3,2022-01-07,RED,53623.0
2315,Model Y,2021-12-17,BLACK,52236.18
2316,Model X,2021-12-29,GREY,124925.7
2317,Model S,2023-05-02,BLACK,115289.93
2318,Model X,2021-12-20,GREY,137740.28
2319,Model S,2022-06-14,SILVER,125154.5
2320,Model S,2022-10-31,RED,137617.13
2321,Model 3,2021-09-29,GREY,45467.94
2322,Model X,2021-11-11,GREY,113741.16
2323,Model Y,2022-08-24,SILVER,54643.33
2324,Model Y,2022-10-29,SILVER,60274.36
2325,Model 3,2022-08-06,BLACK,47344.09
2326,Model Y,2021-08-17,RED,57170.02
2327,Model 3,2021-07-25,RED,45399.22
2328,Model S,2022-11-16,BLACK,89870.01
2329,Model S,2022-04-15,WHITE,115563.59
2330,Model 3,2023-05-31,GREY,43315.27
2331,Model S,2022-07-13,BLACK,88590.47
2332,Model Y,2023-01-21,SILVER,58233.62
2333,Model 3,2023-04-27,BLACK,55348.7
2334,Model X,2022-08-25,SILVER,143760.3
2335,Model X,2021-08-29,SILVER,120101.1
2336,Model Y,2021-10-30,WHITE,59276.67
2337,Model Y,2022-01-05,WHITE,56753.6
2338,Model Y,2022-08-11,BLACK,59774.77
2339,Model Y,2021-11-08,WHITE,59492.99
2340,Model Y,2021-11-22,SILVER,58083.98
2341,Model Y,2023-06-26,RED,52650.96
2342,Model X,2023-03-01,SILVER,122042.43
2343,Model S,2022-07-14,SILVER,102419.72
2344,Model Y,2021-08-02,WHITE,53259.56
2345,Model 3,2022-02-11,SILVER,50744.91
2346,Model Y,2022-07-10,GREY,51127.48
2347,Model Y,2022-12-18,BLACK,51577.34
2348,Model 3,2022-01-10,GREY,55793.27
2349,Model X,2022-05-26,WHITE,102576.44
2350,Model 3,2022-12-04,SILVER,47898.23
2351,Model Y,2021-11-09,GREY,59111.05
2352,Model Y,2022-09-15,WHITE,60650.98
2353,Model 3,2022-02-11,GREY,56987.8
2354,Model Y,2022-05-20,WHITE,51659.89
2355,Model Y,2022-04-16,GREY,50519.65
2356,Model X,2021-08-13,BLACK,120007.56
2357,Model S,2023-06-29,RED,137157.68
2358,Model Y,2021-09-20,GREY,60500.2
2359,Model Y,2022-05-16,SILVER,52315.93
2360,Model Y,2022-08-23,WHITE,58442.58
2361,Model 3,2022-05-16,BLACK,53115.63
2362,Model Y,2022-07-05,WHITE,58738.53
2363,Model 3,2022-02-14,WHITE,50186.51
2364,Model Y,2023-02-28,WHITE,52400.38
2365,Model Y,2022-02-15,GREY,50150.97
2366,Model S,2023-06-28,RED,87662.29
2367,Model S,2021-12-17,RED,135569.06
2368,Model Y,2022-06-03,RED,57745.69
2369,Model S,2022-11-10,GREY,128620.44
2370,Model X,2023-02-07,SILVER,95754.47
2371,Model X,2022-09-21,RED,139431.32
2372,Model S,2021-09-29,GREY,129163.09
2373,Model S,2023-04-30,WHITE,134244.91
2374,Model X,2021-10-18,WHITE,131211.38
2375,Model 3,2022-05-23,BLACK,41863.67
2376,Model 3,2023-05-06,BLACK,43657.86
2377,Model Y,2023-02-12,BLACK,55360.73
2378,Model Y,2021-11-27,GREY,52303.73
2379,Model 3,2022-05-24,WHITE,42019.94
2380,Model S,2022-12-10,GREY,118202.75
2381,Model X,2023-04-13,SILVER,96285.54
2382,Model S,2023-07-02,BLACK,82972.98
2383,Model Y,2023-04-22,SILVER,54350.53
2384,Model Y,2022-09-10,SILVER,54019.75
2385,Model Y,2022-03-02,SILVER,57677.77
2386,Model Y,2021-11-28,GREY,56624.42
2387,Model Y,2021-08-19,SILVER,56130.31
2388,Model S,2021-07-27,RED,130495.42
2389,Model 3,2022-03-15,GREY,40919.3
2390,Model 3,2021-12-21,GREY,43577.73
2391,Model X,2021-07-28,GREY,149212.63
2392,Model 3,2021-07-16,SILVER,55570.38
2393,Model 3,2023-06-29,GREY,40433.07
2394,Model Y,2023-01-04,WHITE,52421.96
2395,Model Y,2021-10-26,RED,54484.35
2396,Model Y,2022-11-18,WHITE,60496.04
2397,Model 3,2023-01-12,SILVER,43113.45
2398,Model 3,2022-11-14,GREY,45039.42
2399,Model 3,2022-09-22,SILVER,51388.92
2400,Model S,2022-07-07,BLACK,91592.77
2401,Model Y,2022-05-02,BLACK,56129.0
2402,Model X,2023-02-02,GREY,144028.55
2403,Model 3,2023-05-02,GREY,43207.16
2404,Model Y,2022-10-11,GREY,53004.59
2405,Model 3,2022-12-16,SILVER,42669.44
2406,Model X,2021-12-29,SILVER,126621.58
2407,Model S,2023-01-17,GREY,100546.73
2408,Model Y,2022-11-06,GREY,60364.49
2409,Model 3,2022-07-30,RED,46159.58
2410,Model S,2023-05-11,GREY,90765.08
2411,Model 3,2021-09-21,SILVER,51734.79
2412,Model Y,2022-03-11,BLACK,56731.96
2413,Model X,2022-08-10,BLACK,124777.81
2414,Model Y,2021-10-29,GREY,51541.59
2415,Model Y,2022-01-03,GREY,55895.42
2416,Model S,2023-02-21,WHITE,104967.73
2417,Model X,2022-11-22,BLACK,129517.14
2418,Model S,2022-11-19,BLACK,109030.1
2419,Model S,2023-04-10,SILVER,100851.99
2420,Model 3,2022-11-09,BLACK,46688.51
2421,Model 3,2023-02-25,GREY,50461.06
2422,Model Y,2022-01-20,SILVER,50807.7
2423,Model Y,2022-05-31,GREY,50662.79
2424,Model S,2023-03-24,RED,101425.15
2425,Model 3,2022-08-15,BLACK,54588.14
2426,Model 3,2022-10-09,RED,51482.51
2427,Model X,2021-11-24,WHITE,127758.6
